farm_id,dekad,ndvi,cloud_cover_pct,precipitation_mm,temperature_c,lat,lon,area_m2
farm_kasumbalesa,2025-06-2,0.13375080161402528,0.7145976666666667,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2025-06-3,0.14027730850265255,0.005048,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_mansa,2024-11-1,0.25142227032630093,3.874617,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2024-11-2,0.23932076635449298,2.149792,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2024-12-2,0.3310815372934205,18.06462075,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2024-12-3,0.3355564830403097,22.942446500000003,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-01-2,0.44809492111802146,28.765044,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-03-1,0.44612800939705954,20.728008,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-04-2,0.24530655675877344,29.779494,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-04-3,0.2239714192072255,26.380345,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-05-1,0.2963354106536063,15.855192,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-05-2,0.35281866131665907,1.0478775,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-05-3,0.31106263758548086,14.10650375,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-06-1,0.29524221938903644,0.022519499999999998,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-06-2,0.02019653400039479,23.313478,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
farm_mansa,2025-06-3,0.2449873356106629,0.1610053333333333,63.521428571428565,22.541988950276245,-11.1998,28.8943,9000
